<86>May 16 02:38:20 userdel[3039998]: delete user 'rooter'
<86>May 16 02:38:20 userdel[3039998]: removed group 'rooter' owned by 'rooter'
<86>May 16 02:38:20 groupadd[3040005]: group added to /etc/group: name=rooter, GID=1253
<86>May 16 02:38:20 groupadd[3040005]: group added to /etc/gshadow: name=rooter
<86>May 16 02:38:20 groupadd[3040005]: new group: name=rooter, GID=1253
<13>May 16 02:38:39 rpmi: boost-geometry-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: boost-locale-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: boost-lockfree-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: boost-log-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: boost-math-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: boost-msm-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: boost-program_options-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: boost-signals-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: boost-filesystem-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: boost-wave-devel-1:1.86.0-alt2 sisyphus+375553.1040.4.1 1740170417 installed
<13>May 16 02:38:39 rpmi: libImageMagick7-common-7.1.1.47-alt1 sisyphus+383885.100.1.1 1747049523 installed
<13>May 16 02:38:39 rpmi: libwmflite-0.2.13-alt1 sisyphus+380613.100.1.1 1743880102 installed
