<86>May 16 05:20:00 userdel[1824548]: delete user 'rooter'
<86>May 16 05:20:00 userdel[1824548]: removed group 'rooter' owned by 'rooter'
<86>May 16 05:20:00 userdel[1824548]: removed shadow group 'rooter' owned by 'rooter'
<86>May 16 05:20:00 groupadd[1824600]: group added to /etc/group: name=rooter, GID=1820
<86>May 16 05:20:00 groupadd[1824600]: group added to /etc/gshadow: name=rooter
<86>May 16 05:20:00 groupadd[1824600]: new group: name=rooter, GID=1820
<13>May 16 05:20:16 rpmi: python3-module-freetype-2.5.1-alt2.1 sisyphus+374150.100.1.1 1739123568 installed
<13>May 16 05:20:16 rpmi: libharfbuzz-icu-11.2.1-alt1 sisyphus+384013.100.1.1 1747136771 installed
<13>May 16 05:20:16 rpmi: libharfbuzz-gobject-11.2.1-alt1 sisyphus+384013.100.1.1 1747136771 installed
<13>May 16 05:20:16 rpmi: libbrotlienc-1.1.0-alt1 sisyphus+328501.100.1.1 1693598419 installed
<13>May 16 05:20:16 rpmi: rpm-build-gir-0.7.3-alt3.1 sisyphus+319393.100.1.1 1682538783 installed
<13>May 16 05:20:16 rpmi: libpng-devel-1.6.42-alt2 sisyphus+339555.100.1.1 1706781682 installed
<13>May 16 05:20:16 rpmi: libgraphite2-devel-1.3.14-alt2.1 sisyphus+279571.100.1.2 1626605111 installed
<13>May 16 05:20:16 rpmi: libilmthread32-3.3.1-alt1 sisyphus+376389.140.5.2 1740869981 installed
<13>May 16 05:20:16 rpmi: libopenexrcore32-3.3.1-alt1 sisyphus+376389.140.5.2 1740869981 installed
<13>May 16 05:20:16 rpmi: libopenexr32-3.3.1-alt1 sisyphus+376389.140.5.2 1740869981 installed
<13>May 16 05:20:17 rpmi: libfftw3-3.3.10-alt2 sisyphus+363193.200.2.1 1732292771 installed
<13>May 16 05:20:17 rpmi: libchromaprint1-1.5.1-alt1 sisyphus+346100.200.2.1 1716252063 installed
<13>May 16 05:20:17 rpmi: libfftw3f-3.3.10-alt2 sisyphus+363193.200.2.1 1732292771 installed
<13>May 16 05:20:17 rpmi: libdvdnav-6.1.1-alt1 sisyphus+279367.100.1.1 1626478896 installed
<13>May 16 05:20:17 rpmi: libprotobuf25-3.25.5-alt6 sisyphus+372112.176.37.1 1741277791 installed
<13>May 16 05:20:17 rpmi: libsratom-0.6.18-alt1 sisyphus+370586.500.1.1 1737371972 installed
<13>May 16 05:20:17 rpmi: liblilv-0.24.26-alt1 sisyphus+370586.400.1.1 1737371940 installed
<13>May 16 05:20:17 rpmi: perl-Data-Dump-1.25-alt1 sisyphus+276551.100.1.1 1625126880 installed
<13>May 16 05:20:17 rpmi: libqt6-nfc-6.8.2-alt1 sisyphus+374507.1700.8.2 1739835679 installed
<13>May 16 05:20:17 rpmi: libqt6-concurrent-6.8.2-alt3 sisyphus+377708.100.1.1 1741768543 installed
<13>May 16 05:20:17 rpmi: libdouble-conversion-devel-3.3.1-alt1 sisyphus+375894.100.1.1 1740393427 installed
<13>May 16 05:20:17 rpmi: tslib-1.22-alt3 sisyphus+278442.100.1.2 1626216676 installed
<13>May 16 05:20:17 rpmi: libwayland-cursor-devel-1.23.1-alt1.1 sisyphus+356019.140.3.1 1724572111 installed
<13>May 16 05:20:17 rpmi: libwayland-server-devel-1.23.1-alt1.1 sisyphus+356019.140.3.1 1724572111 installed
<13>May 16 05:20:17 rpmi: python3-module-outcome-1.3.0-alt1 sisyphus+332382.100.1.1 1697882349 installed
<13>May 16 05:20:17 rpmi: libavif-1.3.0-alt1 sisyphus+383874.100.1.1 1747042170 installed
<13>May 16 05:20:17 rpmi: libdc1394-22-2.2.5-alt1.1 sisyphus+311484.100.1.1 1670647146 installed
<13>May 16 05:20:17 rpmi: libiec61883-1.2.0-alt1.qa1 sisyphus+275365.100.1.2 1624491850 installed
<13>May 16 05:20:17 rpmi: perl-File-Listing-6.16-alt1 sisyphus+325783.100.1.1 1690559356 installed
<13>May 16 05:20:17 rpmi: libhogweed6-3.10.1-alt1 sisyphus+372008.100.1.1 1738078259 installed
<13>May 16 05:20:17 rpmi: libgnutls30-3.8.9-alt1 sisyphus+380042.200.2.1 1743618110 installed
<13>May 16 05:20:17 rpmi: libngtcp2.16-1.12.0-alt1 sisyphus+382655.200.1.1 1745743462 installed
<13>May 16 05:20:17 rpmi: libngtcp2_crypto_gnutls8-1.12.0-alt1 sisyphus+382655.200.1.1 1745743462 installed
<13>May 16 05:20:17 rpmi: libsrt1-1.5.4-alt2 sisyphus+376921.100.1.1 1741174321 installed
<13>May 16 05:20:17 rpmi: libGLES-7:1.7.0-alt1 sisyphus+330949.100.1.1 1696424893 installed
<13>May 16 05:20:17 rpmi: libflac14-1.5.0-alt1 sisyphus+374510.100.1.1 1739435174 installed
